code,timestamp_started,timestamp_ended,attacker_id,attacker_name,attacker_faction,attacker_factionname,defender_id,defender_name,defender_faction,defender_factionname,result,stealthed,respect,chain,raid,ranked_war,respect_gain,respect_loss,modifiers_fair_fight,modifiers_war,modifiers_retaliation,modifiers_group_attack,modifiers_overseas,modifiers_chain_bonus
5ba2653e7a4f1a48f95c6cb74300c22f,1682094909,1682094914,,,,,2704729,Daredevil1234,44762,The Power Rangers,Attacked,1,3.56,225,0,1,3.56,0.89,1.08,2,1,1,1,1.34
2d85dda36af6ca5bc4642c3fd3bd07b8,1682094923,1682094936,,,,,2731374,young-willy,44762,The Power Rangers,Attacked,1,5.15,226,0,1,5.15,1.29,1.55,2,1,1,1,1.34
6153e3088b9010361c5de381cd0280de,1682094940,1682094944,2314829,TheAlbanian,44762,The Power Rangers,2418556,LITANIACHAUKE,0,,Attacked,1,1.98,220,0,0,1.98,0.5,1.57,1,1,1,1,1.34
78faea185a87a5a744f6c2944d598e62,1682094949,1682094953,2314829,TheAlbanian,44762,The Power Rangers,2420923,SavageSteve,44179,INTERCEPTORS,Attacked,0,2.69,221,0,0,2.69,0.67,2.01,1,1,1,1,1.34
083eac92d776ab34cbee77ab82ef1e03,1682094949,1682094955,2346520,Tasty,44762,The Power Rangers,45843,Cl0wn,22968,Revolutionary Guerrillas,Attacked,0,10.69,222,0,1,10.69,2.67,3,2,1,1,1,1.34
e97c1f0fd838a52371616101fa25e9aa,1682094955,1682094964,,,,,2750654,D_c_D,44762,The Power Rangers,Attacked,1,6.05,227,0,1,6.05,1.51,1.82,2,1,1,1,1.34
13caf576e2940db279279265a3b11bdf,1682094969,1682094980,2346520,Tasty,44762,The Power Rangers,291820,lalatuk,22968,Revolutionary Guerrillas,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
3546818592b505db08fa3c04ad64e6ca,1682094982,1682094985,2314829,TheAlbanian,44762,The Power Rangers,2431161,Crimelord45,43650,Tactical Goons,Attacked,1,1.74,223,0,0,1.74,0.44,1.53,1,1,1,1,1.34
6da9073f438c8241d6dcc8ec8a8ce747,1682094983,1682094995,2344599,GeneralKev,44762,The Power Rangers,291820,lalatuk,22968,Revolutionary Guerrillas,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
3a9a0bc84f317ac6a1575dabdf14f848,1682094988,1682094991,,,,,2731374,young-willy,44762,The Power Rangers,Attacked,1,5.15,228,0,1,5.15,1.29,1.55,2,1,1,1,1.34
288e72e4d679f4ee05bfef4385d557af,1682094990,1682094996,2314829,TheAlbanian,44762,The Power Rangers,2427345,mayuo,0,,Attacked,1,1.68,224,0,0,1.68,0.42,1.41,1,1,1,1,1.34
d78eeea720554f3c5cf6233524cdfbba,1682094997,1682095002,2599450,NoirHearts,44762,The Power Rangers,291820,lalatuk,22968,Revolutionary Guerrillas,Attacked,0,10.69,225,0,1,10.69,2.67,3,2,1,1,1,1.34
d2449b1fa26970038b54bfde6f0c999c,1682094999,1682095005,2314829,TheAlbanian,44762,The Power Rangers,2426566,Janina_Ami,45579,INDIA,Attacked,0,2.75,226,0,0,2.75,0.69,2.14,1,1,1,1,1.34
f8a38faae71acf8e78ab019199edc4d7,1682095010,1682095015,2728437,Pearlx,22968,Revolutionary Guerrillas,2575642,Transhumanist,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
4c4bed9499ee3625d5b645e1eccfb569,1682095010,1682095014,2314829,TheAlbanian,44762,The Power Rangers,242418,ChimairasBullet,0,,Attacked,1,1.74,227,0,0,1.74,0.44,1.38,1,1,1,1,1.34
13ae8a9ea63f6e0992319bdc42a887fb,1682095017,1682095025,2669087,thekwebb,44762,The Power Rangers,2895186,MinervaCrescent,12863,WTF Healers,Mugged,1,1.29,229,0,0,1.29,0.32,1.38,1,1,1,1,1.34
b88256b6cc6362bcac622a79efc93f50,1682095019,1682095022,2314829,TheAlbanian,44762,The Power Rangers,2423726,qoazi,0,,Attacked,1,1.81,228,0,0,1.81,0.45,1.59,1,1,1,1,1.34
ad446ace4a4ddbfac34a1fb0b4fc1351,1682095020,1682095020,2824916,Kaka-shi,22968,Revolutionary Guerrillas,2675997,112,44762,The Power Rangers,Interrupted,0,0,0,0,0,0,0,1,1,1,1,1,1
be5507446e1da087aefe03e59bd02828,1682095024,1682095027,2665793,Zheetos,22968,Revolutionary Guerrillas,2675997,112,44762,The Power Rangers,Attacked,0,2.91,229,0,1,2.91,0.73,1.12,2,1,1,1,1.34
f6004c7e48fbfcf9334e412e400c5643,1682095026,1682095033,2314829,TheAlbanian,44762,The Power Rangers,2423256,MrGam3,0,,Attacked,1,2.87,231,0,0,2.87,0.72,2.21,1,1,1,1,1.34
6becc4c62e46e20b09d6c123a34751ad,1682095027,1682095031,2346520,Tasty,44762,The Power Rangers,2218295,Skitz-O_,22968,Revolutionary Guerrillas,Attacked,0,9.27,230,0,1,9.27,2.32,2.6,2,1,1,1,1.34
f1d898a6909e33e3ed688abd7756ec3d,1682095057,1682095059,2314829,TheAlbanian,44762,The Power Rangers,2443877,Anti-Duke,0,,Attacked,1,1.62,232,0,0,1.62,0.41,1.46,1,1,1,1,1.34
c363134e5ad17232af222c419e65400e,1682095065,1682095068,2314829,TheAlbanian,44762,The Power Rangers,2442428,Cw2411,0,,Attacked,1,2.38,233,0,0,2.38,0.6,1.85,1,1,1,1,1.34
bcad753086991c2f754e422098bc0ddf,1682095066,1682095071,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,4.02,230,0,1,4.02,1.01,1.26,2,1,1,1,1.34
4187537896dd32d76952442570308675,1682095072,1682095077,2314829,TheAlbanian,44762,The Power Rangers,2443088,Ceep87,0,,Attacked,0,4.12,234,0,0,4.12,1.03,2.82,1,1,1,1,1.34
8a0f4f39802d30bdabbb7f104db05c6a,1682095073,1682095100,2669087,thekwebb,44762,The Power Rangers,2906737,Floridian,10098,Moo Farms,Mugged,1,1.59,236,0,0,1.59,0.4,1.7,1,1,1,1,1.34
fcf63421b434e453b2db327a967e1a88,1682095080,1682095083,2665793,Zheetos,22968,Revolutionary Guerrillas,2025791,Todd93,44762,The Power Rangers,Attacked,0,6.01,231,0,1,6.01,1.5,2.04,2,1,1,1,1.34
9da8d5fa872007493da56e431f787e69,1682095087,1682095092,2314829,TheAlbanian,44762,The Power Rangers,2444179,MrNjo,0,,Attacked,0,3.98,235,0,0,3.98,1,3,1,1,1,1,1.34
f7b35790dc27a789a10499dd487f1183,1682095097,1682095105,,,,,2750654,D_c_D,44762,The Power Rangers,Attacked,1,6.05,232,0,1,6.05,1.51,1.82,2,1,1,1,1.34
92998515c9b94cee9d263fd0b757e8b1,1682095099,1682095103,2314829,TheAlbanian,44762,The Power Rangers,2442046,ima_bot_nokill,0,,Attacked,1,1.87,237,0,0,1.87,0.47,1.57,1,1,1,1,1.34
376fac35bd4b98af7f1bc71cd765cf5f,1682095108,1682095111,2314829,TheAlbanian,44762,The Power Rangers,2442034,DylJaco,0,,Attacked,1,2.48,238,0,0,2.48,0.62,1.99,1,1,1,1,1.34
c96279096837a4e954b7d011d3742a3f,1682095120,1682095123,2665793,Zheetos,22968,Revolutionary Guerrillas,2596997,busra,44762,The Power Rangers,Attacked,0,2.47,233,0,1,2.47,0.62,1.06,2,1,1,1,1.34
f9277e08c67cce0fc763e70592ab4b2c,1682095136,1682095139,2314829,TheAlbanian,44762,The Power Rangers,2455595,Girm,0,,Attacked,1,4.14,239,0,0,4.14,1.04,3,1,1,1,1,1.34
53d55f3882605ffd0e7f927ea24eb268,1682095145,1682095148,2314829,TheAlbanian,44762,The Power Rangers,2454472,Melhior,0,,Attacked,1,2.16,240,0,0,2.16,0.54,1.76,1,1,1,1,1.35
02de00df1b9afa61c9624ccecc1f946c,1682095153,1682095156,2314829,TheAlbanian,44762,The Power Rangers,2454457,Kholis,0,,Attacked,1,1.88,241,0,0,1.88,0.47,1.64,1,1,1,1,1.35
80c52059e938a18a5d1db02c05c47f40,1682095156,1682095160,,,,,2344599,GeneralKev,44762,The Power Rangers,Attacked,1,6.91,234,0,1,6.91,1.73,2.08,2,1,1,1,1.34
8cca153fdcc11a36b5ab136491ef7065,1682095160,1682095163,2314829,TheAlbanian,44762,The Power Rangers,2453347,TinaTampon,0,,Attacked,1,1.86,242,0,0,1.86,0.47,1.62,1,1,1,1,1.35
eb65b5b36221c209358be95364cf5dbc,1682095177,1682095180,2314829,TheAlbanian,44762,The Power Rangers,2465235,Monkos,0,,Attacked,1,1.53,243,0,0,1.53,0.38,1.22,1,1,1,1,1.35
5f8d3541d1d02afd466f1d8c51a4830a,1682095180,1682095185,2600238,Alexreiger,44762,The Power Rangers,1166723,Childish,22968,Revolutionary Guerrillas,Attacked,0,11.02,244,0,1,11.02,2.76,3,2,1,1,1,1.35
bb4cec5e1797129d233286d4ba73d81c,1682095185,1682095188,,,,,2596997,busra,44762,The Power Rangers,Attacked,1,2.38,235,0,1,2.38,0.6,1.02,2,1,1,1,1.34
faff92a97a4ff0361d6fb36f41777454,1682095203,1682095206,2314829,TheAlbanian,44762,The Power Rangers,2473418,Thoraker,0,,Attacked,1,1.2,245,0,0,1.2,0.3,1.2,1,1,1,1,1.35
9a9c5bff43e292e70a9a59a4a10ca04d,1682095206,1682095215,,,,,2731374,young-willy,44762,The Power Rangers,Attacked,1,5.15,237,0,1,5.15,1.29,1.55,2,1,1,1,1.34
2ab00fc48d0e63a0865cdf540f18b1e4,1682095207,1682095208,2665793,Zheetos,22968,Revolutionary Guerrillas,1946860,ralphietheax,44762,The Power Rangers,Attacked,0,2.84,236,0,1,2.84,0.71,1.14,2,1,1,1,1.34
e18d5592c7af39672f7261b433375b4b,1682095208,1682095211,2600238,Alexreiger,44762,The Power Rangers,2090324,MOM,22968,Revolutionary Guerrillas,Attacked,1,4.93,246,0,1,4.93,1.23,1.45,2,1,1,1,1.35
0ece29e4ac74a4c61b0f6519284ee582,1682095212,1682095214,2314829,TheAlbanian,44762,The Power Rangers,2473535,SaltyTacos27,0,,Attacked,1,1.23,247,0,0,1.23,0.31,1.18,1,1,1,1,1.35
de52a08625298ea009dac5fe8dbd3633,1682095219,1682095222,2314829,TheAlbanian,44762,The Power Rangers,2473727,Elquemaquema,44119,burn,Attacked,1,1.47,248,0,0,1.47,0.37,1.36,1,1,1,1,1.35
fe549deb2ff2b17f6becde2086309ba8,1682095227,1682095233,2600238,Alexreiger,44762,The Power Rangers,2615652,Mrgon,22968,Revolutionary Guerrillas,Attacked,1,4.52,249,0,1,4.52,1.13,1.36,2,1,1,1,1.35
429415f1b9c964381dc983b303f3a989,1682095236,1682095241,,,,,2590405,microgeniusz80,44762,The Power Rangers,Attacked,1,2.76,238,0,1,2.76,0.69,1.02,2,1,1,1,1.34
700d095c0d8db5be96b361699a954339,1682095245,1682095249,479105,mOsSieFieD,22968,Revolutionary Guerrillas,2070155,RUKittenMeRTNow,44762,The Power Rangers,Attacked,0,7.68,239,0,1,7.68,1.92,1.99,2,1,1,1,1.34,1.17
e9972f94f49d200bf8f37500432e9051,1682095258,1682095265,1457203,Woke,22968,Revolutionary Guerrillas,2085947,DodgyBarnet,44762,The Power Rangers,Attacked,0,11.34,241,0,1,11.34,2.84,3,2,1,1,1,1.35
84766581fa0d95f9edc519a8c3be9747,1682095259,1682095262,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,3.87,240,0,1,3.87,0.97,1.03,2,1,1,1,1.35,1.17
54200e2d4793f45d9c58c011caa41762,1682095265,1682095269,2665793,Zheetos,22968,Revolutionary Guerrillas,2467799,YangGang,44762,The Power Rangers,Attacked,0,5.63,242,0,1,5.63,1.41,1.88,2,1,1,1,1.35
0ff139feb2f523acf476cde9623f2db7,1682095275,1682095282,479105,mOsSieFieD,22968,Revolutionary Guerrillas,2167036,Ryukendo,44762,The Power Rangers,Attacked,0,6.5,243,0,1,6.5,1.63,1.57,2,1,1,1,1.35,1.17
d2c8bb0a1435a5331f2ef441249ff1f2,1682095293,1682095297,479105,mOsSieFieD,22968,Revolutionary Guerrillas,2661370,TheBluffBoy,44762,The Power Rangers,Attacked,0,5.5,244,0,1,5.5,1.38,1.33,2,1,1,1,1.35,1.17
02cd064d8a5983def39f843acbbd9cb6,1682095293,1682095298,2600238,Alexreiger,44762,The Power Rangers,2606868,Ifer,22968,Revolutionary Guerrillas,Attacked,1,160,250,0,1,160,40,1.14,2,1,1,1,160
f0dc3c0a351b28a518a9827449cfa4e3,1682095295,1682095304,350355,PadanFain,22968,Revolutionary Guerrillas,2346520,Tasty,44762,The Power Rangers,Attacked,0,10.69,245,0,1,10.69,2.67,3,2,1,1,1,1.35
bd99a46c912fe64519b4582de07ca07d,1682095297,1682095307,1457203,Woke,22968,Revolutionary Guerrillas,2735383,Saub777,44762,The Power Rangers,Attacked,0,4.11,246,0,1,4.11,1.03,1.18,2,1,1,1,1.35
64ef74b723bbe1d53816e19b734ef5f5,1682095316,1682095340,,,,,2784719,Wikali,44762,The Power Rangers,Attacked,1,3.81,247,0,1,3.81,0.95,1.03,2,1,1,1,1.35,1.17
686be8de134a3d06ba55658b93e70c1a,1682095317,1682095340,2600238,Alexreiger,44762,The Power Rangers,2678362,Stewart33,22968,Revolutionary Guerrillas,Attacked,1,5.26,251,0,1,5.26,1.32,1.77,2,1,1,1,1.35
77f59594d6052be8870bc4e2373435f4,1682095318,1682095349,2314829,TheAlbanian,44762,The Power Rangers,2481847,Plesio,0,,Attacked,0,2.45,252,0,0,2.45,0.61,1.93,1,1,1,1,1.35
c7d0813aaafc8ecdf5dba48f8f07f0a8,1682095354,1682095358,,,,,2750654,D_c_D,44762,The Power Rangers,Attacked,1,4.27,248,0,1,4.27,1.07,1.09,2,1,1,1,1.35,1.17
c3231589cab9a96672802a625cbccc8b,1682095355,1682095361,2314829,TheAlbanian,44762,The Power Rangers,2478997,Eptoid,0,,Attacked,0,3.13,253,0,0,3.13,0.78,2.39,1,1,1,1,1.35
9e1b48a77329781f42d9c15dfcd96f74,1682095374,1682095377,2314829,TheAlbanian,44762,The Power Rangers,2478675,death_hunter,0,,Attacked,1,1.81,254,0,0,1.81,0.45,1.58,1,1,1,1,1.35
1a18ce6e227c78297cbef3b0284e6a73,1682095388,1682095391,479105,mOsSieFieD,22968,Revolutionary Guerrillas,2099194,GooGooSauce,44762,The Power Rangers,Attacked,0,4.93,249,0,1,4.93,1.23,1.04,2,1,1.25,1,1.35,1.17
e95fc4509a29cac0f81bdcfbc17d1a0e,1682095389,1682095391,350355,PadanFain,22968,Revolutionary Guerrillas,2099194,GooGooSauce,44762,The Power Rangers,Assist,0,0,0,0,0,0,0,1,1,1,1,1,1
35631806429821bd0017cdb735671a8d,1682095401,1682095406,2665793,Zheetos,22968,Revolutionary Guerrillas,2314829,TheAlbanian,44762,The Power Rangers,Attacked,0,160,250,0,1,160,40,1.26,2,1,1,1,160
94ea8e3a5494553cb3685dfbc40fad41,1682095406,1682095409,479105,mOsSieFieD,22968,Revolutionary Guerrillas,2599450,NoirHearts,44762,The Power Rangers,Attacked,0,7.15,251,0,1,7.15,1.79,1.84,2,1,1,1,1.35,1.17
966386351465eec150dd07441aaa4a4a,1682095422,1682095427,,,,,2879869,BOTViking,44762,The Power Rangers,Attacked,1,2.75,252,0,1,2.75,0.69,1.02,2,1,1,1,1.35
0577a20158c1e901a1712e03e162e208,1682095425,1682095428,2600238,Alexreiger,44762,The Power Rangers,2257311,MrPalooza,22968,Revolutionary Guerrillas,Attacked,1,4.45,255,0,1,4.45,1.11,1.24,2,1,1,1,1.35
8d777503fc64a2f7af99bccb5ba90f76,1682095440,1682095447,479105,mOsSieFieD,22968,Revolutionary Guerrillas,2575642,Transhumanist,44762,The Power Rangers,Attacked,0,9.37,253,0,1,9.37,2.34,2.18,2,1,1,1,1.35,1.17
5f57e6285c1f6ad2f683336df2cae8aa,1682095464,1682095472,2600238,Alexreiger,44762,The Power Rangers,2234600,GreatWhiteApe,22968,Revolutionary Guerrillas,Attacked,0,10.29,256,0,1,10.29,2.57,3,2,1,1,1,1.35
34a063542406fc67a09f490ca875fcbc,1682095547,1682095552,2600238,Alexreiger,44762,The Power Rangers,1650079,Karl12,22968,Revolutionary Guerrillas,Attacked,1,5.98,257,0,1,5.98,1.5,1.83,2,1,1,1,1.35
8a487861444d33bf39abe0734182c762,1682095580,1682095584,,,,,2099194,GooGooSauce,44762,The Power Rangers,Attacked,1,3.43,254,0,1,3.43,0.86,1.06,2,1,1,1,1.35
e5213a32de45f128721d81d441a56fb0,1682095600,1682095608,1457203,Woke,22968,Revolutionary Guerrillas,2085947,DodgyBarnet,44762,The Power Rangers,Attacked,0,11.34,255,0,1,11.34,2.84,3,2,1,1,1,1.35
f7c89a06e05ef9d79e3613472585bfd4,1682095621,1682095624,,,,,2481578,saltedpopcorn,44762,The Power Rangers,Attacked,1,7.02,256,0,1,7.02,1.76,2,2,1,1,1,1.35
00b85f1e91371244ab822a8d2faf9b95,1682095632,1682095637,350355,PadanFain,22968,Revolutionary Guerrillas,2735383,Saub777,44762,The Power Rangers,Attacked,0,4.84,257,0,1,4.84,1.21,1.39,2,1,1,1,1.35
1509dedb3300df267fd5c090124ffdd8,1682095638,1682095645,2600238,Alexreiger,44762,The Power Rangers,521364,-BadBob-,22968,Revolutionary Guerrillas,Attacked,0,10.45,258,0,1,10.45,2.61,3,2,1,1,1,1.35
2b5f1458aaefe73648a5b5aa5934fc20,1682095650,1682095655,350355,PadanFain,22968,Revolutionary Guerrillas,2344599,GeneralKev,44762,The Power Rangers,Assist,0,0,0,0,0,0,0,1,1,1,1,1,1
54d7b6357117bb1a7f2ca387c3b7f6c8,1682095651,1682095655,1457203,Woke,22968,Revolutionary Guerrillas,2344599,GeneralKev,44762,The Power Rangers,Attacked,0,4.9,258,0,1,4.9,1.23,1.17,2,1,1.25,1,1.35
0945f17b687d5307ecd550dc2f672b3e,1682095668,1682095674,1457203,Woke,22968,Revolutionary Guerrillas,1346907,baustelac,44762,The Power Rangers,Attacked,0,11.1,259,0,1,11.1,2.78,3,2,1,1,1,1.35
f0259bbc985d8a09f4fea36c7f59f34d,1682095696,1682095699,,,,,2704729,Daredevil1234,44762,The Power Rangers,Attacked,1,3.59,260,0,1,3.59,0.9,1.08,2,1,1,1,1.35
ad0ea62336d1f2bf681eea1a6e999830,1682095699,1682095710,,,,,2199188,Runite,44762,The Power Rangers,Attacked,1,3.24,261,0,1,3.24,0.81,1.09,2,1,1,1,1.35
b724062e05d0c0fef93f3913530dc9e4,1682095714,1682095719,1457203,Woke,22968,Revolutionary Guerrillas,2085947,DodgyBarnet,44762,The Power Rangers,Attacked,0,11.34,262,0,1,11.34,2.84,3,2,1,1,1,1.35
0a5adaf24db5c3bf1f7ba511c3f68f9b,1682095772,1682095777,2600238,Alexreiger,44762,The Power Rangers,2512774,Lordskeleton,22968,Revolutionary Guerrillas,Attacked,1,4.98,259,0,1,4.98,1.25,1.92,2,1,1,1,1.35
8ccfa9f893d6aed9e5ecd92896efd2dd,1682095785,1682095789,1457203,Woke,22968,Revolutionary Guerrillas,2085947,DodgyBarnet,44762,The Power Rangers,Attacked,0,11.34,263,0,1,11.34,2.84,3,2,1,1,1,1.35
1f07fa1e718b236ba8560c74464c8b47,1682095803,1682095806,2600238,Alexreiger,44762,The Power Rangers,999266,-VLAD-,22968,Revolutionary Guerrillas,Attacked,1,10.53,260,0,1,10.53,2.63,3,2,1,1,1,1.35
961e9c6f63927a0cd32530978b988bb9,1682095819,1682095825,,,,,2784719,Wikali,44762,The Power Rangers,Attacked,1,3.34,264,0,1,3.34,0.84,1.05,2,1,1,1,1.36
b6951fbc0549f036de6f2c052eb87ee5,1682095823,1682095834,2600238,Alexreiger,44762,The Power Rangers,953249,THC,22968,Revolutionary Guerrillas,Attacked,0,10.29,261,0,1,10.29,2.57,3,2,1,1,1,1.35
dbf71a5fa063f99d4498d5943c1ece75,1682095860,1682095864,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,3.37,265,0,1,3.37,0.84,1.04,2,1,1,1,1.36
99cd447e6d9c927fd9410d3dfbaa2e04,1682095893,1682095900,2575642,Transhumanist,44762,The Power Rangers,512041,Screech08,22968,Revolutionary Guerrillas,Attacked,0,11.1,262,0,1,11.1,2.78,3,2,1,1,1,1.35
01249fe84de6b198712f2d1bc149d35f,1682095907,1682095915,,,,,2684537,mesht,44762,The Power Rangers,Attacked,1,3.03,266,0,1,3.03,0.76,1.04,2,1,1,1,1.36
16fefd3b489a14bf5e782ef51b20a88f,1682095914,1682095917,,,,,2832387,Johnny84,44762,The Power Rangers,Attacked,1,3,267,0,1,3,0.75,1.02,2,1,1,1,1.36
ced9d51cdbaf9784a88129e69fb991bb,1682095932,1682095938,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,3.37,268,0,1,3.37,0.84,1.04,2,1,1,1,1.36
cf3654b9aa75329df7fa94e2d3732af9,1682095934,1682095938,2575642,Transhumanist,44762,The Power Rangers,220826,Denimen,22968,Revolutionary Guerrillas,Attacked,0,5.1,263,0,1,5.1,1.28,1.43,2,1,1,1,1.35
12af88601dcd6d431b11ba1882015299,1682095937,1682095942,2600238,Alexreiger,44762,The Power Rangers,291820,lalatuk,22968,Revolutionary Guerrillas,Attacked,0,10.85,264,0,1,10.85,2.71,3,2,1,1,1,1.36
4ac865ed3a1d1c9a107d3a63445dc8e3,1682095964,1682095971,,,,,2784719,Wikali,44762,The Power Rangers,Attacked,1,3.34,269,0,1,3.34,0.84,1.05,2,1,1,1,1.36
fd01c4adf76d2dc88b8ac745ab777e62,1682095989,1682095994,,,,,2025791,Todd93,44762,The Power Rangers,Attacked,1,3.14,270,0,1,3.14,0.79,1.05,2,1,1,1,1.36
b33be1c029213488f26b9b6a34ec4e55,1682096007,1682096016,,,,,2704729,Daredevil1234,44762,The Power Rangers,Attacked,1,3.88,271,0,1,3.88,0.97,1.16,2,1,1,1,1.36
71fac3287d379b7d9c50ab20559068c9,1682096088,1682096095,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,3.37,272,0,1,3.37,0.84,1.04,2,1,1,1,1.36
e8a8c839b7c1d953b14182207db8a5eb,1682096110,1682096123,2600238,Alexreiger,44762,The Power Rangers,2234600,GreatWhiteApe,22968,Revolutionary Guerrillas,Attacked,0,10.36,266,0,1,10.36,2.59,3,2,1,1,1,1.36
184f91ee17769517831f70b32cb0aa09,1682096112,1682096119,2837508,EndKiri,44762,The Power Rangers,331915,CFC_THUG,0,,Hospitalized,0,4.32,265,0,0,4.32,1.08,3,1,1,1,1,1.36
ad686c19154ddc3bffab7eacb7810a70,1682096120,1682096125,1457203,Woke,22968,Revolutionary Guerrillas,2070155,RUKittenMeRTNow,44762,The Power Rangers,Attacked,0,8.2,273,0,1,8.2,2.05,2.45,2,1,1,1,1.36
18fed1c0e28a5820c77107b0a250cdea,1682096138,1682096142,1457203,Woke,22968,Revolutionary Guerrillas,2344599,GeneralKev,44762,The Power Rangers,Attacked,0,3.95,274,0,1,3.95,0.99,1.17,2,1,1,1,1.36
79e3ede102baae0cbdcc37e053e1b170,1682096189,1682096195,2600238,Alexreiger,44762,The Power Rangers,2039083,Dracule,22968,Revolutionary Guerrillas,Attacked,0,8.16,267,0,1,8.16,2.04,3,2,1,1,1,1.36
b44e109c646fc94a0450f284eb35b08c,1682096287,1682096297,,,,,2675997,112,44762,The Power Rangers,Attacked,1,2.69,276,0,1,2.69,0.67,1.02,2,1,1,1,1.36
638561246adfecef014ecf26b98b708f,1682096290,1682096294,,,,,2099194,GooGooSauce,44762,The Power Rangers,Attacked,1,3.46,275,0,1,3.46,0.87,1.06,2,1,1,1,1.36
4bfc7aef0ca2613da2fb6f4e12fec391,1682096306,1682096324,1457203,Woke,22968,Revolutionary Guerrillas,2575642,Transhumanist,44762,The Power Rangers,Attacked,0,10.1,279,0,1,10.1,2.53,2.73,2,1,1,1,1.36
32f535ab73c6bf7031499daaa01e18ce,1682096307,1682096309,2665793,Zheetos,22968,Revolutionary Guerrillas,2837508,EndKiri,44762,The Power Rangers,Attacked,0,3.36,277,0,1,3.36,0.84,1.2,2,1,1,1,1.36
40394aa72a9b14db80f0138a7cdc3634,1682096317,1682096322,2665793,Zheetos,22968,Revolutionary Guerrillas,2590405,microgeniusz80,44762,The Power Rangers,Attacked,0,2.94,278,0,1,2.94,0.74,1.07,2,1,1,1,1.36
d9300debe85be2383ea10a447b630483,1682096332,1682096337,2600238,Alexreiger,44762,The Power Rangers,1700645,vall78,22968,Revolutionary Guerrillas,Attacked,0,10.09,268,0,1,10.09,2.52,2.92,2,1,1,1,1.36
1e26334cd4a85d62ebca1260ac674d84,1682096334,1682096337,2665793,Zheetos,22968,Revolutionary Guerrillas,2596997,busra,44762,The Power Rangers,Attacked,0,2.51,280,0,1,2.51,0.63,1.06,2,1,1,1,1.36
90431ae9e2c2f3a27af68aa9e8ed98bc,1682096339,1682096349,1457203,Woke,22968,Revolutionary Guerrillas,2070155,RUKittenMeRTNow,44762,The Power Rangers,Attacked,0,10.25,281,0,1,10.25,2.56,2.45,2,1,1.25,1,1.36
e4efd9766a3462b5acb22e4adae6b8dc,1682096342,1682096351,2234600,GreatWhiteApe,22968,Revolutionary Guerrillas,2070155,RUKittenMeRTNow,44762,The Power Rangers,Assist,0,0,0,0,0,0,0,1,1,1,1,1,1
8c3df074bb8f70a2a910ce254ea29651,1682096351,1682096355,2665793,Zheetos,22968,Revolutionary Guerrillas,1946860,ralphietheax,44762,The Power Rangers,Attacked,0,2.88,282,0,1,2.88,0.72,1.14,2,1,1,1,1.36
0223168a0cae1dc9b944d6a3c2a644fa,1682096352,1682096355,2600238,Alexreiger,44762,The Power Rangers,2615652,Mrgon,22968,Revolutionary Guerrillas,Attacked,1,4.55,269,0,1,4.55,1.14,1.36,2,1,1,1,1.36
b8c1579c0cb6ced21a13142197185994,1682096365,1682096371,1457203,Woke,22968,Revolutionary Guerrillas,2344599,GeneralKev,44762,The Power Rangers,Attacked,0,3.95,283,0,1,3.95,0.99,1.17,2,1,1,1,1.36
860c36a441bdd58c7a99fc2dd5fa469b,1682096379,1682096386,2665793,Zheetos,22968,Revolutionary Guerrillas,2314829,TheAlbanian,44762,The Power Rangers,Attacked,0,3.8,284,0,1,3.8,0.95,1.26,2,1,1,1,1.36
d84e4dee2b37955f0fdcbaf7b1c3a096,1682096395,1682096410,2665793,Zheetos,22968,Revolutionary Guerrillas,2784719,Wikali,44762,The Power Rangers,Attacked,0,6.3,285,0,1,6.3,1.58,1.98,2,1,1,1,1.36
76883a18ff83058778b83ef80ab47841,1682096398,1682096419,2234600,GreatWhiteApe,22968,Revolutionary Guerrillas,2750654,D_c_D,44762,The Power Rangers,Attacked,0,4.55,287,0,1,4.55,1.14,1.35,2,1,1,1,1.36
89bd6a24485f3cf536832a12ebe54c4b,1682096410,1682096414,,,,,2099194,GooGooSauce,44762,The Power Rangers,Attacked,1,3.46,286,0,1,3.46,0.87,1.06,2,1,1,1,1.36
4d1f69a497a6c4e644cccf62991cc434,1682096429,1682096433,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,3.37,288,0,1,3.37,0.84,1.04,2,1,1,1,1.36
ae00d1eb4a27059cee658366238c38f9,1682096446,1682096451,1457203,Woke,22968,Revolutionary Guerrillas,2344599,GeneralKev,44762,The Power Rangers,Attacked,0,3.98,289,0,1,3.98,1,1.17,2,1,1,1,1.37
036d18acea1855709a584db8803555f0,1682096460,1682096469,1457203,Woke,22968,Revolutionary Guerrillas,2735383,Saub777,44762,The Power Rangers,Attacked,0,4.17,290,0,1,4.17,1.04,1.18,2,1,1,1,1.37
